,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
910,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.40', ')', 'Buja–Ngombe', 'Bomboma']",Data not available,bws,bomb1262,"(23,000 cited 1983 census)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bomboma_language,Bomboma_language
911,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone A.10', ')', 'perhaps ', 'Sawabantu', '?', 'Bafo–', 'Bonkeng', 'Bafaw']","['Fo’ (Bafaw)', 'Long (Balong)']",bwt,bafa1247,"(8,400 cited 1982)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bafaw-Balong_language,Bafaw-Balong_language
912,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Gur', 'Northern', 'Oti–Volta', 'Buli–Koma', 'Buli']",Data not available,bwu,buli1254,"170,000 (2013)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Buli_language_(Ghana),Buli_language_(Ghana)
913,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.40', ')', 'Boan', 'Bomokandian', 'Bati–Angba', 'Bwa–Pagibete', 'Bwa']",Data not available,bww,bwaa1238,"(200,000 cited 1994)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bwa_language,Bwa_language
914,Data not available,Data not available,bwx,buna1280,"390,000 (2001)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bu-Nao_language,Bu-Nao_language
915,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Gur', 'Northern Gur', 'Bwa', 'Cwi Bwamu']",Data not available,bwy,cwib1235,"(24,000 cited 1999)[1]",Burkina Faso,Data not available,Data not available,https://en.wikipedia.org/wiki/Cwi_Bwamu_language,Cwi_Bwamu_language
916,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Sira', ' (B.40)', 'Bwisi']",Data not available,bwz,bwis1242,"4,300 (2000)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bwisi_language,Bwisi_language
917,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southeast Solomonic', 'Malaita – San Cristobal', 'San Cristobal', 'Bauro']","['Haununu', 'Ravo']",bxa,baur1252,"(5,000 cited 1999)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bauro_language,Bauro_language
918,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Nilotic', 'Western', 'Luo', 'Northern', 'Bor']",Data not available,bxb,bela1256,"26,000 (2017)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Belanda_Bor_language,Belanda_Bor_language
919,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone B', ')', 'Kélé', ' (b. 20)', 'Lengue']",Data not available,bxc,mole1238,"1,000 (2011)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Lengue_language,Lengue_language
920,"['Sino-Tibetan', 'Tibeto-Burman', 'Lolo–Burmese', 'Burmish', 'Maruic', 'Pela']",Data not available,bxd,pela1242,400 (2000)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Pela_language,Pela_language
921,"['unclassified (possibly a ', 'language isolate', ')']",Data not available,bxe,bira1253,12 (2012)[1],"Southern Omo Zone, Southern Region",Data not available,Data not available,https://en.wikipedia.org/wiki/Ongota_language,Ongota_language
922,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Meso-Melanesian', '(St George linkage)', 'Label–Bilur', 'Bilur']",Data not available,bxf,bilu1244,"4,200 (2012)[1]",East New Britain Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Bilur_language,Bilur_language
923,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Bangi–Ntomba', ' (C.30)', 'Bangi–Moi', 'Bangi', 'Lingala', 'Bangala']",Data not available,bxg,bang1353,"(undated figure of ""few"")[1]L2: 3.5 million (1991)[2]",Haut-Uele District,Data not available,Data not available,https://en.wikipedia.org/wiki/Bangala_language,Bangala_language
924,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western', 'Papuan Tip', 'Nuclear', 'Suauic', 'Buhutu']",Data not available,bxh,buhu1237,"1,400 (2003)[1]","Milne Bay Province, Papua New Guinea",Data not available,Data not available,https://en.wikipedia.org/wiki/Buhutu_language,Buhutu_language
925,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Northeast Bantu', 'Great Lakes Bantu', 'Masaba–Luhya', 'Masaba', '[2]', 'Bukusu']",Data not available,bxk,buku1249,1.4 million (2009 census)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bukusu_dialect,Bukusu_dialect
926,"['Pama–Nyungan', 'Kanyara–Mantharta', 'Kanyara', 'Burduna']",Data not available,Either:titlebxntitle – Burduna (extinct?)titlebxjtitle – Bayungu (extinct),burd1238title  Burdunatitlebayu1240title  Bayungu,Data not available,Ashburton and Gascyon rivers,Data not available,Data not available,https://en.wikipedia.org/wiki/Burduna_language,Burduna_language
927,"['Hausa', '-based ', 'pidgin']",Data not available,bxo,bari1241,None[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Barikanchi_Pidgin,Barikanchi_Pidgin
928,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', ' (', 'Zone A', ')', 'Beti', 'Bebil']",Data not available,bxp,bebi1242,"(6,000 cited 1991)[1]",Cameroon,Data not available,Data not available,https://en.wikipedia.org/wiki/Bebil_language,Bebil_language
929,"['Afro-Asiatic', 'Chadic', 'West Chadic', 'Bole–Angas', 'Bole–Tangale (A.2)', 'Bole', ' (North)', 'Ɓeele']",Data not available,bxq,beel1236,Data not available,Bauchi State,Data not available,Data not available,https://en.wikipedia.org/wiki/%C6%81eele_language,%C6%81eele_language
930,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Grassfields', 'Southwest', 'Busam']",Data not available,bxs,busa1251,"3,400 (2005)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Busam_language,Busam_language
931,"['Nilo-Saharan', '?\n', 'Central Sudanic', 'Bongo–Bagirmi', 'Bagirmi', 'Beraku']",Data not available,bxv,bera1261,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Beraku_language,Beraku_language
932,"['Niger–Congo', 'Mande', 'Western', 'Northwestern', 'Samogo', 'Banka']",Data not available,bxw,bank1258,"6,000 (2007)[1]",Mali,Data not available,Data not available,https://en.wikipedia.org/wiki/Banka_language,Banka_language
933,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta–Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Beboid', '?', 'Furu', ' or Eastern Beboid?', 'Bikya']",Data not available,byb,biky1238,Data not available,"Northwest Region, Menchum department, Furu-Awa Subdivision, Furubana village",Data not available,Data not available,https://en.wikipedia.org/wiki/Bikya_language,Bikya_language
934,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Cross River', 'Upper Cross', 'Central', 'North–South', 'Ubaghara–Kohumono', 'Ubaghara']",Data not available,byc,ubag1245,"(30,000 cited 1985)[1]",Cross River State,Data not available,Data not available,https://en.wikipedia.org/wiki/Ubaghara_language,Ubaghara_language
935,"['Austronesian', 'Malayo-Polynesian', 'Greater North Borneo', 'Land Dayak', 'Bekati', 'Nyaduʼ']",Data not available,byd,beny1237,"54,000 (2007)[1]",Kalimantan,Data not available,Data not available,https://en.wikipedia.org/wiki/Nyadu%CA%BC_language,Nyadu%CA%BC_language
936,"['Sepik languages', 'Ram', 'Pouye']",Data not available,bye,pouy1238,960 (2003)[1],Sandaun Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Pouye_language,Pouye_language
937,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Plateau', 'Yukubenic', 'Bete–Lufu', 'Bete']",Data not available,byf,bete1261,(50 cited 1992)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bete_language_(Nigeria),Bete_language_(Nigeria)
938,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', '?', 'Kir–Abbaian', '?', 'Daju', 'Western', 'Beigo']",Data not available,byg,bayg1239,Data not available,Darfur,Data not available,Data not available,https://en.wikipedia.org/wiki/Beigo_language,Beigo_language
939,"['Sino-Tibetan', ', and ', 'Khaskura', 'Chepangic', ' Greater-Magaric Branch', 'Bhujel']",Data not available,byh,bujh1238,"22,000 (2011 census)[1]","Tanahu District, Nepal",Data not available,Data not available,https://en.wikipedia.org/wiki/Bhujel_language,Bhujel_language
940,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone D', ')', 'Nyanga–Buyi', 'Buyu']",Data not available,byi,buyu1239,"10,000 (2002)[1]",South Kivu–Katanga,Data not available,Data not available,https://en.wikipedia.org/wiki/Buyu_language,Buyu_language
941,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Kainji', 'East Kainji', 'Bina']",Data not available,byj,bina1270,"7,000 (2000)[1]",Kaduna State,Data not available,Data not available,https://en.wikipedia.org/wiki/Bina_language,Bina_language
942,"['Bayono–Awbono', 'Bayono']",Data not available,byl,bayo1260,300 (2020)[1],"Papua Province, Indonesia: Eilanden-Steenboom River area",Data not available,Data not available,https://en.wikipedia.org/wiki/Bayono_language,Bayono_language
943,"['Afro-Asiatic', 'Cushitic', 'Agaw', 'Northern', 'Bilen']","['Senhit', 'T’aqwur']",byn,bili1260,"72,000 (2022)[1]","Anseba, Keren",Data not available, Eritrea,https://en.wikipedia.org/wiki/Bilen_language,Bilen_language
944,"['Sino-Tibetan', 'Tibeto-Burman', 'Lolo–Burmese', 'Loloish', 'Southern', 'Bi-Ka', 'Piyo']",Data not available,byo,biyo1243,"(120,000 cited 1997)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Piyo_language,Piyo_language
945,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', '?', 'Bendi', 'Bumaji']",Data not available,byp,buma1244,"11,000 (2000)[1]",Cross River State,Data not available,Data not available,https://en.wikipedia.org/wiki/Bumaji_language,Bumaji_language
946,"['Austronesian', 'East Formosan', 'Kavalanic', 'Basay']","['Basay proper', 'Trobiawan', 'Linaw–Qauqaut']",byq,basa1287,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Basay_language,Basay_language
947,"['Trans–New Guinea', 'Angan', 'Northwest', 'Yipma']",Data not available,byr,baru1267,"(6,600 cited 1990 census)[1]",Morobe Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Yipma_language,Yipma_language
948,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Bambukic', 'Bikwin–Jen', 'Bikwin', 'Burak–Loo', 'Burak']",Data not available,bys,bura1271,"(4,000 cited 1992)[1]",Gombe State,Data not available,Data not available,https://en.wikipedia.org/wiki/Burak_language,Burak_language
949,"['Nilo-Saharan', '?\n', 'Saharan', 'Eastern', 'Berti']",Data not available,byt,bert1249,Data not available,North Darfur,Data not available,Data not available,https://en.wikipedia.org/wiki/Berti_language,Berti_language
950,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Grassfields', 'Eastern Grassfields', 'Mbam-Nkam', 'Bamileke', 'Medumba']",['Batongtou'],byv,medu1238,"(210,000 cited 1991)[1]",Cameroon,Data not available,Data not available,https://en.wikipedia.org/wiki/Medumba_language,Medumba_language
951,"['Sino-Tibetan', 'Tibeto-Burman', 'Mahakiranti', ' (?)', 'Kiranti', 'Eastern', 'Greater Yakkha', 'Belhare']",Data not available,byw,belh1239,600 (2011 census)[1],"Dhankuta district, Nepal",Data not available,Data not available,https://en.wikipedia.org/wiki/Belhare_language,Belhare_language
952,"['Baining', 'Qaqet']",Data not available,byx,qaqe1238,"15,000 (2019)[1]",New Britain,Data not available,Data not available,https://en.wikipedia.org/wiki/Qaqet_language,Qaqet_language
953,"['Ramu', '\nRamu proper', 'Banaro']",Data not available,byz,bana1292,"4,000 (2019)[1]",Madang & East Sepik Provinces,Data not available,Data not available,https://en.wikipedia.org/wiki/Banaro_language,Banaro_language
954,"['Niger–Congo', '\xa0?\n', 'Mande', 'Western Mande', 'Southwestern', 'Mende–Loma', 'Mende–Bandi', 'Bandi–Zialo', 'Gbandi']","['Tahamba', 'Wawoma', 'Vukoha', 'Hasala', 'Lukasu', 'Hembeh']",bza,band1352,"160,000 (2014–2020)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Gbandi_language,Gbandi_language
955,"['Austronesian', 'Malayo-Polynesian', 'Celebic', 'Saluan–Banggai', 'Saluanic', 'Andio']",Data not available,bzb,andi1257,335 (2010)[1],Sulawesi,Data not available,Data not available,https://en.wikipedia.org/wiki/Andio_language,Andio_language
956,"['Chibchan', 'Talamanca', 'Bribri']",Data not available,bzd,brib1243,"7,000 (2011)[1]11,000 (2000)","Limón province: Talamanca cantón, along Lari, Telire, and Uren rivers; Puntarenas province: Buenos Aires cantón",Data not available,Costa Rica,https://en.wikipedia.org/wiki/Bribri_language,Bribri_language
957,"['Sepik', 'Middle Sepik', 'Ndu', 'Boiken']",Data not available,bzf,boik1241,"35,000 (2004)[1]",Sepik River basin,Data not available,Data not available,https://en.wikipedia.org/wiki/Boiken_language,Boiken_language
958,"['Austronesian', 'Western Plains Formosan', 'Central', 'Babuza']","['Poavosa', 'Taokas']",bzgtitle  (with Favorlang),babu1240,Data not available,Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Babuza_language,Babuza_language
959,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Western Oceanic', 'North New Guinea', '\xa0?', 'Ngero–Vitiaz', '\xa0?', 'Huon Gulf', 'South Huon Gulf', 'Hote–Buang', 'Buang', 'Mapos']",Data not available,bzh,mapo1242,"7,000 (2001)[1]1,400 monolinguals (2001)[1]",Morobe Province,Data not available,Data not available,https://en.wikipedia.org/wiki/Mapos_Buang_language,Mapos_Buang_language
960,"['Sino-Tibetan', 'Tibeto-Burman', 'Lolo–Burmese', 'Loloish', 'Southern', 'Bisoid', 'Phunoi–Bisu', 'Bisu']",Data not available,bzi,bisu1244,240 in China (2005)[1],Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bisu_language,Bisu_language
961,"['English Creole', '\nAtlantic', 'Western', 'Belizean Creole']",Data not available,bzj,beli1260,"150,000 (2013)[1]Second language: over 200,000",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Belizean_Creole,Belizean_Creole
962,"['English Creole', '\nAtlantic', 'Western', 'Miskito Coast Creole']",Data not available,bzk,nica1252,"~40,000[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Miskito_Coast_Creole,Miskito_Coast_Creole
963,"['Austronesian', 'Malayo-Polynesian', ' (MP)', 'Celebic', 'Tomini–Tolitoli', '\xa0?', 'Tolitoli', 'Boano']",Data not available,bzl,boan1243,"2,700 (2001)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Boano_language_(Sulawesi),Boano_language_(Sulawesi)
964,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.40', ')', 'Buja–Ngombe', 'Tembo', '?', 'Londo']",Data not available,bzm,bolo1263,"(3,000 cited 1983 census)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Londo_language,Londo_language
965,"['Austronesian', 'Malayo-Polynesian', ' (MP)', 'Central–Eastern MP', 'Central Maluku', '\xa0?', 'East Central Maluku', 'Seram', '\xa0?', 'Nunusaku', 'Piru Bay', 'West', 'Hoamoal', 'Boano']",Data not available,bzn,boan1242,"(3,240 cited 1982)[1]","Boano Island, Maluku",Data not available,Data not available,https://en.wikipedia.org/wiki/Boano_language_(Maluku),Boano_language_(Maluku)
966,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Bantoid', 'Bantu', ' (', 'Zone C.10', ')', 'Ngondi–Ngiri', 'Bomboli–Bozaba']",Data not available,Either:titlebmltitle – Bombolititlebzotitle – Bozaba,bomb1261,"(8,000 cited 1983–1986)[1]",Data not available,Data not available,Data not available,https://en.wikipedia.org/wiki/Bozaba_language,Bozaba_language
967,"['Trans–New Guinea', '?\n', 'Berau Gulf', ""South Bird's Head"", 'Nuclear/East', 'Kokoda–Arandai', 'Arandai', 'Kemberano']",Data not available,bzp,kemb1235,"(2,500 including Dombano (possibly double counting) cited 1987)[1]",Bird's Head Peninsula,Data not available,Data not available,https://en.wikipedia.org/wiki/Kemberano_language,Kemberano_language
968,"['Austronesian', 'Malayo-Polynesian', 'Central–Eastern Malayo-Polynesian', 'Eastern Malayo-Polynesian', 'South Halmahera–West New Guinea', 'Halmahera Sea', 'South Halmahera', 'Buli languages', 'Buli']","['Buli', 'Wayamli']",bzq,buli1255,"2,500 (2000)[1]",North Maluku,Data not available,Data not available,https://en.wikipedia.org/wiki/Buli_language_(Indonesia),Buli_language_(Indonesia)
969,"['Pama–Nyungan', 'Maric', 'Biri']","['Biri', 'Garaynbal', 'Gangulu', 'Baradha', 'Yambina', 'Yangga', 'Yilba', 'Wiri (Widi)', 'Giya (Bumbarra)', 'Yetimarala/Yetimarla', 'Yuwi (Yuipera)?', 'Mandalgu?']",Variously:titlebzrtitle – Birititlegnltitle – Gangulutitlexgititle – Garingbal,east2716,Data not available,Queensland,Data not available,Data not available,https://en.wikipedia.org/wiki/Biri_language,Biri_language
