,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
241,chuk1273,Chukchi,ckt,language,Eurasia,68.6436,170.045,chukchi,Chukchi,7742,Severely endangered,Chukchi,<ul><li>Chukotko-Kamchatkan</li><ul><li> Chukotkan</li><ul><li> Chukchi</li></ul></ul></ul>,"Chukotko-Kamchatkan, Chukotkan, Chukchi",ckt,"8,526, 52.6% of ethnic population ",Chukotka Autonomous Okrug,Unknown,Unknown,https://en.wikipedia.org/wiki/Chukchi_language
242,chur1258,Churahi,cdj,language,Eurasia,32.8969,76.1124,churahi,Churahi,61199,Definitely endangered,Churahi,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Indo-Aryan</li><ul><li> Northern</li><ul><li> Western Pahari</li><ul><li> Churahi</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Indo-Aryan, Northern, Western Pahari, Churahi",cdj,"76,000[1] ","Chaurah, Saluni",Unknown,Unknown,https://en.wikipedia.org/wiki/Churahi
243,chuv1255,Chuvash,chv,language,Eurasia,55.48701,47.16298,chuvash,Chuvash,1325382,Vulnerable,Chuvash,<ul><li>Turkic</li><ul><li> Oghuric</li><ul><li> Chuvash</li></ul></ul></ul>,"Turkic, Oghuric, Chuvash",chv,"740,000 ",Volga region (esp. Chuvashia),Chuvashia (Russia),Unknown,https://en.wikipedia.org/wiki/Chuvash_language
244,cimb1238,Cimbrian,cim,language,Eurasia,45.921,11.324,cimbrian,Cimbrian,400,Definitely endangered,Cimbrian,<ul><li>Indo-European</li><ul><li> Germanic</li><ul><li> West Germanic</li><ul><li> Elbe Germanic</li><ul><li> High German</li><ul><li> Upper German</li><ul><li> Bavarian</li><ul><li> Cimbrian</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Germanic, West Germanic, Elbe Germanic, High German, Upper German, Bavarian, Cimbrian",cim,400 ,,Unknown, Italy Trentino,https://en.wikipedia.org/wiki/Cimbrian_language
245,cint1239,Cinta Larga,cin,language,South America,-10.5879,-60.8312,cinta larga,Cinta Larga,1440,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
246,coeu1236,Coeur d'Alene,crd,language,North America,47.2958,-116.715,coeur d'alene,Coeur d'Alene,4,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
247,coma1245,Comanche,com,language,North America,34.0,-101.0,comanche,Comanche,100,Severely endangered,Comanche,<ul><li>Uto-Aztecan</li><ul><li> Numic</li><ul><li> Central Numic</li><ul><li> Comanche</li></ul></ul></ul></ul>,"Uto-Aztecan, Numic, Central Numic, Comanche",com,<9 ,"Oklahoma (formerly, Texas, New Mexico, Kansas, Colorado, Oklahoma)",Unknown,Unknown,https://en.wikipedia.org/wiki/Comanche_language
248,coon1239,Côông,cnc,language,Eurasia,22.3311,102.759,côông,Côông,1676,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
249,copt1239,Coptic,cop,language,Africa,29.472,31.2053,coptic,Coptic,0,Extinct,Coptic,<ul><li>Afro-Asiatic</li><ul><li> Egyptian</li><ul><li> Coptic</li></ul></ul></ul>,"Afro-Asiatic, Egyptian, Coptic",cop,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Coptic_language
250,cors1241,Corsican,cos,language,Eurasia,41.7,9.25537,corsican,Corsican,160000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
251,cowl1242,Cowlitz,cow,language,North America,46.4167,-122.917,cowlitz,Cowlitz,0,Extinct,Cowlitz Salish,<ul><li>Salishan</li><ul><li> Coast</li><ul><li> Tsamosan</li><ul><li> Inland</li><ul><li> Cowlitz Salish</li></ul></ul></ul></ul></ul>,"Salishan, Coast, Tsamosan, Inland, Cowlitz Salish",cow,Uknown,Southwestern Washington,Unknown,Unknown,https://en.wikipedia.org/wiki/Cowlitz_language
252,cree1270,Creek,mus,language,North America,31.0,-87.5,creek,Creek,5000,Definitely endangered,Muscogee,<ul><li>Muskogean</li><ul><li> Eastern</li><ul><li> Muscogee</li></ul></ul></ul>,"Muskogean, Eastern, Muscogee",mus,"4,500 ","East central Oklahoma, Muscogee and Seminole, south Alabama Creek, Florida, Seminole of Brighton Reservation.", United States   Muscogee Nation,Unknown,https://en.wikipedia.org/wiki/Creek_language
253,cree1270,Creek,mus,language,North America,31.0,-87.5,creek,Creek,5000,Definitely endangered,Muscogee,<ul><li>Muskogean</li><ul><li> Eastern</li><ul><li> Muscogee</li></ul></ul></ul>,"Muskogean, Eastern, Muscogee",mus,"4,500 ","East central Oklahoma, Muscogee and Seminole, south Alabama Creek, Florida, Seminole of Brighton Reservation.", United States   Muscogee Nation,Unknown,https://en.wikipedia.org/wiki/Muscogee_Creek_language
254,crow1244,Crow,cro,language,North America,45.368,-107.874,crow,Crow,3500,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
255,cuib1242,Cuiba,cui,language,South America,6.19829,-69.8197,cuiba,Cuiba,2445,Severely endangered,Cuiba,<ul><li>Guahiban</li><ul><li> Cuiba</li></ul></ul>,"Guahiban, Cuiba",cui,"2,900 ","Meta Casanare and Capanapara rivers (Colombia)
Apure Division (Venezuela)",Unknown,Unknown,https://en.wikipedia.org/wiki/Cuiba_language
256,cuma1241,Cuman,qwm,dialect,Eurasia,,,cuman,Cuman,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
257,cupe1243,Cupeño,cup,language,North America,33.3148,-116.515,cupeño,Cupeño,0,Extinct,Cupeño,<ul><li>Uto-Aztecan</li><ul><li> Northern Uto-Aztecan</li><ul><li> Takic</li><ul><li> Cupan</li><ul><li> Cahuilla</li><ul><li> –Cupeño</li><ul><li> Cupeño</li></ul></ul></ul></ul></ul></ul></ul>,"Uto-Aztecan, Northern Uto-Aztecan, Takic, Cupan, Cahuilla, –Cupeño, Cupeño",cup,Uknown,"Southern California, United States",Unknown,Unknown,https://en.wikipedia.org/wiki/Cupe%C3%B1o_language
258,cypr1248,Cypriot Arabic,acy,language,Eurasia,35.1674,33.0943,cypriot arabic,Cypriot Arabic,1300,Severely endangered,Cypriot Arabic,<ul><li>Afro-Asiatic</li><ul><li> Semitic</li><ul><li> West Semitic</li><ul><li> Central Semitic</li><ul><li> Arabic</li><ul><li> Mesopotamian</li><ul><li> Qeltu</li><ul><li> Cypriot Arabic</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabic, Mesopotamian, Qeltu, Cypriot Arabic",acy,No L1 speakers in the south ,Kormakitis and urban areas in the south,Unknown, Cyprus,https://en.wikipedia.org/wiki/Cypriot_Arabic
259,daha1245,Dahalo,dal,language,Africa,-2.1843,40.37,dahalo,Dahalo,400,Severely endangered,Dahalo,<ul><li>Afro-Asiatic</li><ul><li> Cushitic</li><ul><li> Lowland East</li><ul><li>Dahalo</li></ul></ul></ul></ul>,"Afro-Asiatic, Cushitic, Lowland East,Dahalo",dal,580 ,Coast Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Dahalo_language
260,dair1239,Dair,drb,language,Africa,12.474,30.6782,dair,Dair,1000,Severely endangered,Dair,<ul><li>Nilo-Saharan</li><ul><li>Eastern Sudanic</li><ul><li> Northern Eastern</li><ul><li> Nubian</li><ul><li> Hill Nubian</li><ul><li> Unclassified</li><ul><li> Dair</li></ul></ul></ul></ul></ul></ul></ul>,"Nilo-Saharan,Eastern Sudanic, Northern Eastern, Nubian, Hill Nubian, (Unclassified), Dair",drb,Uknown,Nuba Mountains,Unknown,Unknown,https://en.wikipedia.org/wiki/Dair_language
261,dakk1238,Dakka,dkk,language,Papunesia,-3.33671,119.235,dakka,Dakka,1200,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
262,dakk1239,Dakkang,,dialect,Eurasia,15.6333,107.25,dakkang,Dakkang,1198,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
263,dako1258,Dakota,dak,language,North America,45.86,-96.58,dakota,Dakota,675,Definitely endangered,Dakota,<ul><li>Siouan</li><ul><li> Western Siouan</li><ul><li> Mississippi Valley Siouan</li><ul><li> Dakotan</li><ul><li> Sioux</li><ul><li> Dakota</li></ul></ul></ul></ul></ul></ul>,"Siouan, Western Siouan, Mississippi Valley Siouan, Dakotan, Sioux, Dakota",dak,290 ,"Primarily North Dakota and South Dakota, but also northern Nebraska, southern Minnesota; Northern Montana; southern Manitoba, southern Saskatchewan",Unknown,Unknown,https://en.wikipedia.org/wiki/Dakota_language
264,dakp1243,Dakpa,,dialect,Africa,,,dakpa,Dakpa,1000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
265,dale1238,Dalecarlian,qer,language,Eurasia,61.291358,13.830399,dalecarlian,Dalecarlian,10000,Definitely endangered,Dalecarlian,<ul><li>Indo-European</li><ul><li> Germanic</li><ul><li> North Germanic</li><ul><li> West Scandinavian</li><ul><li> </li><ul><li> Dalecarlian</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Germanic, North Germanic, West Scandinavian, , Dalecarlian",Nonetitle (titlemistitle)titleIndividual code:titleovdtitle – Elfdalian,Uknown,Dalarna County,Unknown,Unknown,https://en.wikipedia.org/wiki/Dalecarlian
266,dale1238,Dalecarlian,qer,language,Eurasia,61.291358,13.830399,dalecarlian,Dalecarlian,10000,Definitely endangered,Dalecarlian,<ul><li>Indo-European</li><ul><li> Germanic</li><ul><li> North Germanic</li><ul><li> West Scandinavian</li><ul><li> </li><ul><li> Dalecarlian</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Germanic, North Germanic, West Scandinavian, , Dalecarlian",Nonetitle (titlemistitle)titleIndividual code:titleovdtitle – Elfdalian,Uknown,Dalarna County,Unknown,Unknown,https://en.wikipedia.org/wiki/Dalecarlian_languages
267,dalm1243,Dalmatian,dlm,language,Eurasia,42.7095,18.0238,dalmatian,Dalmatian,0,Extinct,Dalmatian,<ul><li>Indo-European</li><ul><li> Italic</li><ul><li> Latino-Faliscan</li><ul><li> Latin</li><ul><li> Romance</li><ul><li> Dalmatian</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Dalmatian",dlm,Uknown,Dalmatia,Unknown,Unknown,https://en.wikipedia.org/wiki/Dalmatian_language
268,dama1272,Damal,uhn,language,Papunesia,-4.17345,137.496,damal,Damal,5000,Vulnerable,Uhunduni,<ul><li>Trans–New Guinea</li><ul><li> West Papuan Highlands</li><ul><li>  Irian Highlands</li><ul><li> Amung–Dem</li><ul><li> Uhunduni</li></ul></ul></ul></ul></ul>,"Trans–New Guinea, West Papuan Highlands,  (Irian Highlands), Amung–Dem, Uhunduni",uhn,"14,000 ","Central Papua: central highlands, Paniai Regency, Beoga and Ilaga sub-districts; Asmat, Deiya, Mimika, and Puncak regencies, north and south Puncak Jaya; possibly Lanny Jaya and Nduga regencies.",Unknown,Unknown,https://en.wikipedia.org/wiki/Uhunduni_language
269,dame1241,Dameli,dml,language,Eurasia,35.299,71.6806,dameli,Dameli,5500,Severely endangered,Dameli,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Indo-Aryan</li><ul><li> Dardic</li><ul><li> Kunar</li><ul><li> Dameli</li></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Indo-Aryan, Dardic, Kunar, Dameli",dml,"5,000 ",Khyber Pakhtunkhwa,Unknown,Unknown,https://en.wikipedia.org/wiki/Dameli_language
270,damp1237,Dampelas,dms,language,Papunesia,0.70234,120.219,dampelas,Dampelas,1000,Definitely endangered,Dampelas,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Celebic</li><ul><li> Tomini–Tolitoli</li><ul><li> \xa</li><ul><li> Tomini</li><ul><li> Dampelas</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Celebic, Tomini–Tolitoli, \xa, Tomini, Dampelas",dms,"2,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Dampelas_language
271,dani1286,Danisi,,dialect,Africa,,,danisi,Danisi,220,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
272,dara1250,Darai,dry,language,Eurasia,27.8623,84.1357,darai,Darai,10210,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
273,dari1249,Dari,prs,language,Eurasia,31.0405,67.3593,dari,Dari,15000,Definitely endangered,Dari,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Iranian</li><ul><li> Western Iranian</li><ul><li> Southwestern Iranian</li><ul><li> Persian</li><ul><li> Dari</li></ul></ul></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Iranian, Western Iranian, Southwestern Iranian, Persian, Dari",prs,L1: 10 million ,,Afghanistan,Unknown,https://en.wikipedia.org/wiki/Dari
274,darm1243,Darma,drd,language,Eurasia,29.8629,80.5439,darma,Darma,1761,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
275,daww1239,Dâw,kwa,language,South America,-0.1177,-67.2934,dâw,Dâw,120,Vulnerable,Dâw,<ul><li>Nadahup</li><ul><li> Dâw</li></ul></ul>,"Nadahup, Dâw",kwa,94 ,Amazonas,Unknown,Unknown,https://en.wikipedia.org/wiki/D%C3%A2w_language
276,defa1248,Defaka,afn,language,Africa,4.58451,7.50186,defaka,Defaka,200,Critically endangered,Defaka,<ul><li>Niger–Congo</li><ul><li>Ijoid</li><ul><li>Defaka</li></ul></ul></ul>,"Niger–Congo,Ijoid,Defaka",afn,200 ,"Rivers State, Opobo–Nkoro",Unknown,Unknown,https://en.wikipedia.org/wiki/Defaka_language
277,demi1242,Demisa,dei,language,Papunesia,-2.54564,136.694,demisa,Demisa,450,Definitely endangered,Demisa,<ul><li>East Geelvink Bay</li><ul><li> Bauzi–Demisa</li><ul><li> Demisa</li></ul></ul></ul>,"East Geelvink Bay, Bauzi–Demisa, Demisa",dei,400 ,Indonesian Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Demisa_language
278,deng1252,Dengalu,,dialect,Papunesia,-7.0572,146.3598,dengalu,Dengalu,140,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
279,deor1238,Deori,der,language,Eurasia,26.86152,93.70572,deori,Deori,28000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
280,deti1240,Deti,,dialect,Africa,,,deti,Deti,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
281,dhai1238,Dhaiso,dhs,language,Africa,-4.81209,38.818,dhaiso,Dhaiso,5000,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
282,dhim1246,Dhimal,dhi,language,Eurasia,26.6283,88.3798,dhimal,Dhimal,20000,Severely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
283,dhur1239,Dhurga,dhu,language,Australia,-35.412,150.134,dhurga,Dhurga,0,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
284,diah1239,Diahói,,dialect,South America,-7.9939,-62.1936,diahói,Diahói,1,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
285,dica1235,Dicamay Agta,duy,language,Papunesia,17.8846,121.606,dicamay agta,Dicamay Agta,0,Extinct,Dicamay Agta,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Philippine</li><ul><li> Northern Luzon</li><ul><li> Dicamay Agta</li></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Dicamay Agta",duy,Uknown,Luzon,Unknown,Unknown,https://en.wikipedia.org/wiki/Dicamay_Agta_language
286,dill1242,Dilling,dil,language,Africa,12.0347,29.6056,dilling,Dilling,5295,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
287,dima1251,Dimasa,dis,language,Eurasia,25.4198,93.1806,dimasa,Dimasa,112000,Vulnerable,Dimasa,<ul><li>Sino-Tibetan</li><ul><li> Tibeto-Burman</li><ul><li> Central Tibeto-Burman</li><ul><li>  Brahmaputran</li><ul><li> Boro–Garo</li><ul><li> Dimasa</li></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Brahmaputran, Boro–Garo, Dimasa",dis,"137,184 ","Assam, Nagaland",Unknown,Unknown,https://en.wikipedia.org/wiki/Dimasa_language
288,dimb1238,Dimbong,dii,language,Africa,4.80551,10.9888,dimbong,Dimbong,140,Critically endangered,Kaalong,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Benue–Congo</li><ul><li> Bantoid</li><ul><li> Bantu</li><ul><li>  </li><ul><li> Zone A</li><ul><li> </li><ul><li> Bafia</li><ul><li>  A.</li><ul><li> Kaalong</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Benue–Congo, Bantoid, Bantu,  (, Zone A, ), Bafia,  (A.), Kaalong",dii,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Kaalong_language
289,djin1253,Djinang,dji,language,Australia,-12.462,134.82,djinang,Djinang,100,Definitely endangered,Djinang,<ul><li>Pama–Nyungan</li><ul><li> Yolngu Matha</li><ul><li> Western DjiUknowng</li><ul><li> DjiUknowng</li></ul></ul></ul></ul>,"Pama–Nyungan, Yolngu Matha, Western (DjiUknowng), DjiUknowng",dji,120 ,Northern Territory,Unknown,Unknown,https://en.wikipedia.org/wiki/Djinang_language
290,doga1238,Doga,dgg,language,Papunesia,-9.63698,149.841,doga,Doga,200,Definitely endangered,,<ul><li>Unknown</li></ul>,,,,,,,
291,dogr1252,Dogrib,dgr,language,North America,63.17,-117.25,dogrib,Dogrib,1675,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
292,dolg1241,Dolgan,dlg,language,Eurasia,71.10828,94.29358,dolgan,Dolgan,4865,Definitely endangered,Dolgan,<ul><li>Turkic</li><ul><li> Common Turkic</li><ul><li> Siberian Turkic</li><ul><li> Northern Siberian</li><ul><li> Dolgan</li></ul></ul></ul></ul></ul>,"Turkic, Common Turkic, Siberian Turkic, Northern Siberian, Dolgan",dlg,"1,100 ","Krasnoyarsk Krai
Taymyrsky Dolgano-Nenetsky District
",Unknown,Unknown,https://en.wikipedia.org/wiki/Dolgan_language
293,doma1260,Domaaki,dmk,language,Eurasia,36.3258,74.7984,domaaki,Domaaki,500,Severely endangered,Dawoodi,<ul><li>Indo-European</li><ul><li> Indo-Iranian</li><ul><li> Indo-Aryan</li><ul><li> Western Indo-Aryan</li><ul><li> Dawoodi</li></ul></ul></ul></ul></ul>,"Indo-European, Indo-Iranian, Indo-Aryan, Western Indo-Aryan, Dawoodi",dmk,340 ,Nager and Hunza Valleys,Unknown,Unknown,https://en.wikipedia.org/wiki/Dawoodi_language
294,dond1249,Dondo,dok,language,Papunesia,0.80348,120.707,dondo,Dondo,13000,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
295,dong1294,Dongotono,ddd,language,Africa,4.43426,33.2429,dongotono,Dongotono,6219,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
296,dora1242,Dorasque,,language,North America,8.567442,-82.375717,dorasque,Dorasque,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
297,weta1242,Dorig,wwo,language,Papunesia,-14.366666,167.545897,dorig,Dorig,200,Definitely endangered,Dorig,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Oceanic</li><ul><li> Southern Oceanic</li><ul><li> North-Central Vanuatu</li><ul><li> North Vanuatu</li><ul><li> Torres-Banks</li><ul><li> Dorig</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Torres-Banks, Dorig",wwo,300 ,Gaua,Unknown,Unknown,https://en.wikipedia.org/wiki/Dorig_language
298,doro1267,Dororo,drr,language,Papunesia,-8.30556,157.767,dororo,Dororo,0,Extinct,,<ul><li>Unknown</li></ul>,,,,,,,
299,dout1240,Doutai,tds,language,Papunesia,-3.24832,138.22,doutai,Doutai,70,Severely endangered,Doutai,<ul><li>Lakes Plain</li><ul><li> Central</li><ul><li> Doutai–Waritai</li><ul><li> Doutai</li></ul></ul></ul></ul>,"Lakes Plain, Central, Doutai–Waritai, Doutai",tds,70 ,Western New Guinea,Unknown,Unknown,https://en.wikipedia.org/wiki/Doutai_language
300,dubu1240,Dubu,dmu,language,Papunesia,-3.62591,140.768,dubu,Dubu,110,Vulnerable,,<ul><li>Unknown</li></ul>,,,,,,,
301,dukh1234,Dukha,,dialect,Eurasia,51.9307,98.9318,dukha,Dukha,200,Severely endangered,Dukha,<ul><li>Turkic</li><ul><li> Common Turkic</li><ul><li> Siberian Turkic</li><ul><li> South Siberian</li><ul><li> Sayan Turkic</li><ul><li> Taiga Sayan Turkic</li><ul><li> </li><ul><li> Dukha</li></ul></ul></ul></ul></ul></ul></ul></ul>,"Turkic, Common Turkic, Siberian Turkic, South Siberian, Sayan Turkic, Taiga Sayan Turkic, , Dukha",Nonetitle (titlemistitle),Uknown,Khövsgöl Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Dukhan_language
302,dulb1238,Dulbu,dbo,language,Africa,10.1911,9.94759,dulbu,Dulbu,100,Critically endangered,Dulbu,<ul><li>Niger–Congo</li><ul><li>Atlantic–Congo</li><ul><li> Volta-Congo</li><ul><li> Benue–Congo</li><ul><li> Bantoid</li><ul><li> Southern Bantoid</li><ul><li> Bantu</li><ul><li> Mbam</li><ul><li> -</li><ul><li> Bube</li><ul><li> -</li><ul><li> Jarawan</li><ul><li> Jarawan</li><ul><li> Nigerian Jarawan</li><ul><li> Jaku–Gubi</li><ul><li> Dulbu</li></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul></ul>,"Niger–Congo,Atlantic–Congo, Volta-Congo, Benue–Congo, Bantoid, Southern Bantoid, Bantu, Mbam, -, Bube, -, Jarawan, Jarawan, Nigerian Jarawan, Jaku–Gubi, Dulbu",dbo,Uknown,Bauchi State,Unknown,Unknown,https://en.wikipedia.org/wiki/Dulbu_language
303,dumi1241,Dumi,dus,language,Eurasia,27.45849,86.75699,dumi,Dumi,8,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
304,dumu1246,Dumun,dui,language,Papunesia,-5.55315,146.082,dumun,Dumun,42,Critically endangered,,<ul><li>Unknown</li></ul>,,,,,,,
305,dung1253,Dungan,dng,language,Eurasia,42.7292,76.8382,dungan,Dungan,41000,Definitely endangered,Dungan,<ul><li>Sino-Tibetan</li><ul><li> Sinitic</li><ul><li> Chinese</li><ul><li> Mandarin</li><ul><li> Central Plains Mandarin</li><ul><li> Dungan</li></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Sinitic, Chinese, Mandarin, Central Plains Mandarin, Dungan",dng,"110,000 ","Altai Republic (Russia), Fergana Valley (Uzbekistan), 
 Chu Valley (Kazakhstan)",Unknown,Unknown,https://en.wikipedia.org/wiki/Dungan_language
306,dung1252,Dungmali,raa,language,Eurasia,26.9813,87.3328,dungmali,Dungmali,4609,Definitely endangered,Dungmali,<ul><li>Sino-Tibetan</li><ul><li> Tibeto-Burman</li><ul><li> Mahakiranti</li><ul><li>  Kiranti</li><ul><li> Central</li><ul><li> Southern</li><ul><li> Dungmali</li></ul></ul></ul></ul></ul></ul></ul>,"Sino-Tibetan, Tibeto-Burman, Mahakiranti,  Kiranti, Central, Southern, Dungmali",raa,"6,300 ",Koshi Zone,Unknown,Unknown,https://en.wikipedia.org/wiki/Dungmali_language
307,dupa1235,Dupaninan Agta,duo,language,Papunesia,17.3748,122.188,dupaninan agta,Dupaninan Agta,1400,Vulnerable,Dupaningan Agta,<ul><li>Austronesian</li><ul><li> Malayo-Polynesian</li><ul><li> Philippine</li><ul><li> Northern Luzon</li><ul><li> Northeastern Luzon</li><ul><li> </li><ul><li> Dupaningan Agta</li></ul></ul></ul></ul></ul></ul></ul>,"Austronesian, Malayo-Polynesian, Philippine, Northern Luzon, Northeastern Luzon, , Dupaningan Agta",duo,"1,400 ",northern Luzon,Unknown,Unknown,https://en.wikipedia.org/wiki/Dupaningan_Agta
