,glottocode,name,isocodes,level,macroarea,latitude,longitude,name_normalized,Name in English,Number of speakers,Degree of endangerment,lang,family,dialects,iso3code,speakers,regions,off_lang,rec_min_lang,url
613,sama1296,Samatu,,language,Eurasia,23.76,98.825,samatu,Samatu,500,Critically endangered,Samatu,"Sino-Tibetan
	\n(
		Tibeto-Burman
			)
				Lolo–Burmese
					Loloish
						Central
							Samatu
								
	","Sino-Tibetan, \n(, Tibeto-Burman, ), Lolo–Burmese, Loloish, Central, Samatu",Nonetitle (titlemistitle),500 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Samatu_language
614,same1240,Samei,smh,language,Eurasia,24.7859,99.9217,samei,Samei,12000,Severely endangered,Samei,"Sino-Tibetan
	Tibeto-Burman
		Lolo-Burmese
			Loloish
				Southeastern
					Sani–Azha
						Samei
							
	","Sino-Tibetan, Tibeto-Burman, Lolo-Burmese, Loloish, Southeastern, Sani–Azha, Samei",smh,"20,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Samei_language
615,sang1320,Sangkong,sgk,language,Eurasia,21.64,100.77,sangkong,Sangkong,2000,Vulnerable,Sangkong,"Sino-Tibetan
	Tibeto-Burman
		Lolo–Burmese
			Loloish
				Southern
					Bisoid
						Sangkong
							
	","Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Southern, Bisoid, Sangkong",sgk,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sangkong_language
616,sang1344,Sanglechi,sgy,language,Eurasia,36.45,71.3,sanglechi,Sanglechi,2500,Severely endangered,Sanglechi,"Indo-European
	Indo-Iranian
		Iranian
			Eastern
				Sanglechi–Ishkashimi
					Sanglechi
						
	","Indo-European, Indo-Iranian, Iranian, Eastern, Sanglechi–Ishkashimi, Sanglechi",sgy,"2,200 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Sanglechi_language
617,scot1243,Scots,sco,language,Eurasia,55.886945,-3.710133,scots,Scots,1500000,Vulnerable,Scots,"Indo-European
	Germanic
		West Germanic
			North Sea Germanic
				Anglo-Frisian
					Anglic
						Scots
							
	","Indo-European, Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Scots",sco,"1,541,693 ","
Scotland: Scottish Lowlands, Northern Isles, Caithness, Arran and Campbeltown
Ulster (Ireland): Counties Down, Antrim, Londonderry, Donegal and Armagh
",Scotland,Northern Ireland (as Ulster Scots)Republic of Ireland (County Donegal; also as Ulster Scots),https://en.wikipedia.org/wiki/Scots_language
618,scot1243,Scots,sco,language,Eurasia,55.886945,-3.710133,scots,Scots,1500000,Vulnerable,Scots,"['Indo-European'
	'Germanic'
		'West Germanic'
			'North Sea Germanic'
				'Anglo-Frisian'
					'Anglic'
						'Scots']
							
	","['Central', 'Southern', 'Ulster', 'Northern', 'Insular', 'Cromarty', ' ', '†', 'Doric', 'Glasgow']",sco,"1,541,693 (2011)[1]","
Scotland: Scottish Lowlands, Northern Isles, Caithness, Arran and Campbeltown
Ulster (Ireland): Counties Down, Antrim, Londonderry, Donegal and Armagh
",Scotland[2],Northern Ireland (as Ulster Scots)Republic of Ireland (County Donegal; also as Ulster Scots),https://en.wikipedia.org/wiki/Scots_language
619,scot1245,Scottish Gaelic,gla,language,Eurasia,56.7574,-5.24366,scottish gaelic,Scottish Gaelic,58552,Definitely endangered,Scottish Gaelic,"Indo-European
	Celtic
		Insular Celtic
			Goidelic
				Scottish Gaelic
					
	","Indo-European, Celtic, Insular Celtic, Goidelic, Scottish Gaelic",gla,"57,000 fluent L1 and L2 speakers in Scotland ","Scotland; Cape Breton Island, Nova Scotia",Unknown,"Canada
Nova Scotia
",https://en.wikipedia.org/wiki/Scottish_Gaelic
620,scot1245,Scottish Gaelic,gla,language,Eurasia,56.7574,-5.24366,scottish gaelic,Scottish Gaelic,58552,Definitely endangered,Scottish Gaelic,"['Indo-European'
	'Celtic'
		'Insular Celtic'
			'Goidelic'
				'Scottish Gaelic']
					
	","['Argyll', 'Arran', ' ', '†', 'Beurla Reagaird', 'Canadian', 'Deeside', ' ', '†', 'East Sutherland', ' ', '†', 'Galwegian', ' ', '†', 'Hebridean', 'Lewis', 'Mid-Minch', 'Perthshire', 'West Sutherland', 'others']",gla,"57,000 fluent L1 and L2 speakers in Scotland (2011)[1]87,000 people in Scotland reported having some Gaelic language ability in 2011;[1] 1,300 fluent in Nova Scotia[2]","Scotland; Cape Breton Island, Nova Scotia",,"Canada
Nova Scotia
",https://en.wikipedia.org/wiki/Scottish_Gaelic
621,sema1266,Semai,sea,language,Eurasia,4.13257,101.477,semai,Semai,15000,Severely endangered,Semai,"Austroasiatic
	Aslian
		Senoic
			Semai
				
	","Austroasiatic, Aslian, Senoic, Semai",sea,"60,438 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Semai_language
622,sema1265,Semaq Beri,szc,language,Eurasia,4.1217,102.816,semaq beri,Semaq Beri,1500,Critically endangered,Semaq Beri,"Austroasiatic
	Aslian
		Southern Aslian
			Semaq Beri
				
	","Austroasiatic, Aslian, Southern Aslian, Semaq Beri",szc,"2,500 ",Malay Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Semaq_Beri_language
623,seme1247,Semelai,sza,language,Eurasia,2.82799,102.806,semelai,Semelai,2500,Severely endangered,Semelai,"Austroasiatic
	Aslian
		Southern Aslian
			Semelai
				
	","Austroasiatic, Aslian, Southern Aslian, Semelai",sza,"4,100 ",Malay Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Semelai_language
624,sena1268,Senaya,syn,dialect,Eurasia,35.7776,51.4363,senaya,Senaya,60,Critically endangered,Senaya,"Afro-Asiatic
	Semitic
		Central Semitic
			Aramaic
				Eastern Aramaic
					Northeastern
						Assyrian Neo-Aramaic
							Senaya
								
	","Afro-Asiatic, Semitic, Central Semitic, Aramaic, Eastern Aramaic, Northeastern, Assyrian Neo-Aramaic, Senaya",syn,,Tehran and Qazvin,Unknown,Unknown,https://en.wikipedia.org/wiki/Christian_Neo-Aramaic_dialect_of_Senaya
625,sene1271,Sened,sds,language,Africa,34.4678,9.43778,sened,Sened,0,Extinct,Sened,"Afro-Asiatic
	Berber
		Northern
			Zenati
				East Zenati
					Sened
						
	","Afro-Asiatic, Berber, Northern, Zenati, East Zenati, Sened",sds,Uknown,Sened and Tmagourt,Unknown,Unknown,https://en.wikipedia.org/wiki/Sened_language
626,seng1285,Senggi,snu,language,Papunesia,-3.41983,140.77,senggi,Senggi,100,Vulnerable,Senggi,"Border
	Senggi
		
	","Border, Senggi",snu,250 ,"Papua province: Keerom Regency, Senggi District, Senggi village",Unknown,Unknown,https://en.wikipedia.org/wiki/Viid_language
627,seng1281,Sengseng,ssz,language,Papunesia,-6.16474,149.784,sengseng,Sengseng,400,Vulnerable,Sengseng,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western Oceanic
				North New Guinea
					Ngero–Vitiaz
						Southwest New Britain
							Arawe–Pasismanua
								Pasismanua
									Sengseng
										
	","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero–Vitiaz, Southwest New Britain, Arawe–Pasismanua, Pasismanua, Sengseng",ssz,"1,800 ","southwest interior of West New Britain Province, Papua New Guinea",Unknown,Unknown,https://en.wikipedia.org/wiki/Sengseng_language
628,sera1260,Sera,sry,language,Papunesia,-2.9854,141.951,sera,Sera,432,Severely endangered,Sera,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western
				Schouten
					Siau
						Sera
							
	","Austronesian, Malayo-Polynesian, Oceanic, Western, Schouten, Siau, Sera",sry,510 ,Sandaun Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Sera_language
629,seri1255,Serili,sve,language,Papunesia,-8.11241,129.901,serili,Serili,328,Vulnerable,Serili,"Austronesian
	Malayo-Polynesian
		 (MP)
			Central–Eastern MP
				Babar
					South Babar
						Masela–Southeast
							Serili
								
	","Austronesian, Malayo-Polynesian,  (MP), Central–Eastern MP, Babar, South Babar, Masela–Southeast, Serili",sve,,Maluku,Unknown,Unknown,https://en.wikipedia.org/wiki/Serili_language
630,shab1252,Shabo,sbf,language,Africa,7.64407,35.223,shabo,Shabo,450,Severely endangered,Shabo,"Language isolate
	. Previously linked with 
		Nilo-Saharan
			
	","Language isolate, . Previously linked with , Nilo-Saharan",sbf,400 ,western SNNPR,Unknown,Unknown,https://en.wikipedia.org/wiki/Shabo_language
631,shat1244,Shatt,shj,language,Africa,10.8525,29.7687,shatt,Shatt,15000,Severely endangered,Shatt,"Nilo-Saharan
	\n
		Eastern Sudanic
			Kir–Abbaian
				
					Daju
						Eastern
							Shatt
								
	","Nilo-Saharan, \n, Eastern Sudanic, Kir–Abbaian, , Daju, Eastern, Shatt",shj,"30,000 ",South Kordofan,Unknown,Unknown,https://en.wikipedia.org/wiki/Shatt_language
632,shug1248,Shughni,sgh,language,Eurasia,37.5018,71.7925,shughni,Shughni,95000,Vulnerable,Shughni,"Indo-European
	Indo-Iranian
		Iranian
			Eastern Iranian
				Shugni–Yazgulami
					ShughUknowni
						Shughni
							
	","Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Shugni–Yazgulami, ShughUknowni, Shughni",sgh,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Roshorvi_language
633,shug1248,Shughni,sgh,language,Eurasia,37.5018,71.7925,shughni,Shughni,95000,Vulnerable,Shughni,"Indo-European
	Indo-Iranian
		Iranian
			Eastern Iranian
				Shugni–Yazgulami
					ShughUknowni
						Shughni
							
	","Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Shugni–Yazgulami, ShughUknowni, Shughni",sgh,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Shughni_language
634,shum1235,Shumashti,sts,language,Eurasia,34.73008,70.782866,shumashti,Shumashti,1000,Severely endangered,Shumashti,"Indo-European
	Indo-Iranian
		Indo-Aryan
			Dardic
				Kunar
					Shumashti
						
	","Indo-European, Indo-Iranian, Indo-Aryan, Dardic, Kunar, Shumashti",sts,,Kunar Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Shumashti_language
635,shus1248,Shuswap,shs,language,North America,50.8734,-119.667,shuswap,Shuswap,570,Definitely endangered,Shuswap,"Salishan
	Interior Salish
		Northern
			Shuswap
				
	","Salishan, Interior Salish, Northern, Shuswap",shs,200 ,Central and Southern Interior of British Columbia,Unknown,Unknown,https://en.wikipedia.org/wiki/Shuswap_language
636,sici1248,Sicilian,scn,language,Eurasia,37.5735,14.0414,sicilian,Sicilian,5000000,Vulnerable,Sicilian,"Indo-European
	Italic
		Latino-Faliscan
			Latin
				Romance
					Italo-Western
						Italo-Dalmatian
							Italo-Romance
								Extreme Southern Italian
									Sicilian
										
	","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Italo-Dalmatian, Italo-Romance, Extreme Southern Italian, Sicilian",scn,4.7 million ,Sicily,Unknown,Sicily (limited recognition),https://en.wikipedia.org/wiki/Sicilian_language
637,sici1248,Sicilian,scn,language,Eurasia,37.5735,14.0414,sicilian,Sicilian,5000000,Vulnerable,Sicilian,"['Indo-European'
	'Italic'
		'Latino-Faliscan'
			'Latin'
				'Romance'
					'Italo-Western'
						'Italo-Dalmatian'
							'Italo-Romance'
								'Extreme Southern Italian'
									'Sicilian']
										
	","['Pantesco', 'Western', 'Eastern', 'Central Metaphonetic', 'Southeast Metaphonetic', 'Ennese', 'Eastern Non-Metaphonetic', 'Messinese', 'Eoliano', 'Reggino']",scn,4.7 million (2002)[1],Sicily,,Sicily (limited recognition)[2],https://en.wikipedia.org/wiki/Sicilian_language
638,sigh1238,Sighu,sxe,language,Africa,-0.95605,13.1214,sighu,Sighu,1000,Severely endangered,Sigu,"Niger–Congo
	\n
		Atlantic–Congo
			Benue–Congo
				Bantoid
					Bantu
						 (
							Zone B
								)
									Kele
										 (b. 20)
											Sigu
												
	","Niger–Congo, \n, Atlantic–Congo, Benue–Congo, Bantoid, Bantu,  (, Zone B, ), Kele,  (b. 20), Sigu",sxe,,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sighu_language
639,sigl1242,Siglitun,,dialect,North America,,,siglitun,Siglitun,230,Severely endangered,Siglitun,"Eskaleut
	Eskimo
		Inuit
			Inuvialuktun
				Siglitun
					
	","Eskaleut, Eskimo, Inuit, Inuvialuktun, Siglitun",–,Uknown,"Northwest Territories (Canada), as ""Inuvialuktun""",Unknown,Unknown,https://en.wikipedia.org/wiki/Siglitun
640,siss1243,Sissano,sso,language,Papunesia,-3.01976,142.049,sissano,Sissano,300,Critically endangered,Sissano,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western
				Schouten
					Siau
						Sissano
							
	","Austronesian, Malayo-Polynesian, Oceanic, Western, Schouten, Siau, Sissano",sso,300 ,"West Aitape Rural LLG, Sandaun Province, Papua New Guinea",Unknown,Unknown,https://en.wikipedia.org/wiki/Sissano_language
641,sius1254,Siuslaw,sis,language,North America,42.5111,-124.379,siuslaw,Siuslaw,0,Extinct,Siuslaw,"Coast Oregon Penutian
	\n
		Siuslaw
			
	","Coast Oregon Penutian, \n, Siuslaw",sis,Uknown,Oregon,Unknown,Unknown,https://en.wikipedia.org/wiki/Siuslaw_language
642,siva1239,Sivandi,siy,language,Eurasia,30.08,52.92,sivandi,Sivandi,7000,Definitely endangered,Sivandi,"Indo-European
	Indo-Iranian
		Iranian
			Western Iranian
				Northwestern
					Sivandi
						
	","Indo-European, Indo-Iranian, Iranian, Western Iranian, Northwestern, Sivandi",siy,"3,000[1] ",Fars Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Sivandi_language
643,siwi1239,Siwi,siz,language,Africa,29.200415,25.519627,siwi,Siwi,15000,Definitely endangered,Siwi,"Afro-Asiatic
	Berber
		Eastern
			Siwi
				
	","Afro-Asiatic, Berber, Eastern, Siwi",siz,"21,000 ","Siwa Oasis, Qara Oasis, Al Jaghbub Oasis",Unknown,Unknown,https://en.wikipedia.org/wiki/Siwi_language
644,skol1241,Skolt Saami,sms,language,Eurasia,68.8326,29.7204,skolt saami,Skolt Saami,300,Severely endangered,Skolt Sámi,"Uralic
	Sámi
		Eastern
			Mainland
				Skolt Sámi
					
	","Uralic, Sámi, Eastern, Mainland, Skolt Sámi",sms,c. 330 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Skolt_S%C3%A1mi_language
645,skol1241,Skolt Saami,sms,language,Eurasia,68.8326,29.7204,skolt saami,Skolt Saami,300,Severely endangered,Skolt Sámi,"['Uralic'
	'Sámi'
		'Eastern'
			'Mainland'
				'Skolt Sámi']
					
	","['Northern:\n', 'Neiden', 'Paatsjoki', 'Southern:\n', 'Njuõʹttjäuʹrr', 'Suõʹnnʼjel']",sms,c. 330 (?),,,,https://en.wikipedia.org/wiki/Skolt_S%C3%A1mi
646,slov1270,Slovincian,,dialect,Eurasia,,,slovincian,Slovincian,0,Extinct,Slovincian,"Indo-European
	Balto-Slavic
		Slavic
			West Slavic
				Lechitic
					Pomeranian
						Slovincian
							
	","Indo-European, Balto-Slavic, Slavic, West Slavic, Lechitic, Pomeranian, Slovincian",–,Uknown,Pomerania,Unknown,Unknown,https://en.wikipedia.org/wiki/Slovincian_language
647,sobe1238,Sobei,sob,language,Papunesia,-1.86998,138.75,sobei,Sobei,1000,Definitely endangered,Sobei,"Austronesian
	Malayo-Polynesian
		Oceanic
			Western Oceanic
				North New Guinea
					Sarmi – Jayapura Bay
						Sarmi
							Sobei
								
	","Austronesian, Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi – Jayapura Bay, Sarmi, Sobei",sob,"1,000 ",Papua,Unknown,Unknown,https://en.wikipedia.org/wiki/Sobei_language
648,somy1238,Somyev,kgt,language,Africa,6.90525,11.4826,somyev,Somyev,20,Critically endangered,Somyev,"Niger–Congo
	\n
		Atlantic–Congo
			Benue–Congo
				Mambiloid
					Mambila–Konja
						Mambila–Vute
							Kamkam languages
								Somyev
									
	","Niger–Congo, \n, Atlantic–Congo, Benue–Congo, Mambiloid, Mambila–Konja, Mambila–Vute, Kamkam languages, Somyev",kgt,15 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Somyev_language
649,sooo1256,Soo,teu,language,Africa,2.58367,34.7595,soo,Soo,100,Critically endangered,Soo,"['Nilo-Saharan'
	'?\n'
		'Kuliak'
			""Nyang'i""
				'–Soo'
					'Soo']
						
	","['Tepes', 'Kadam', 'Napak']",teu,50 (2012)[1],Uganda,,,https://en.wikipedia.org/wiki/Tepes_language
650,soqo1240,Soqotri,sqt,language,Africa,12.4892,53.9168,soqotri,Soqotri,50000,Severely endangered,Soqoṭri,"Afro-Asiatic
	Semitic
		West Semitic
			South Semitic
				Modern South Arabian
					Soqoṭri
						
	","Afro-Asiatic, Semitic, West Semitic, South Semitic, Modern South Arabian, Soqoṭri",sqt,"110,000 ",Socotra,Unknown,Unknown,https://en.wikipedia.org/wiki/Soqotri_language
651,sout2982,Southeastern Pomo,pom,language,North America,38.9354,-122.599,southeastern pomo,Southeastern Pomo,0,Extinct,Southeastern Pomo,"Pomoan
	Southeastern Pomo
		
	","Pomoan, Southeastern Pomo",pom,7 ,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Southeastern_Pomo_language
652,sout3253,Southern Mansi,,language,Eurasia,58.4362,65.5664,southern mansi,Southern Mansi,0,Extinct,Southern Mansi,"Uralic
	Ugric
		
			Ob-Ugric
				
					Mansi
						Southern Mansi
							
	","Uralic, Ugric, , Ob-Ugric, , Mansi, Southern Mansi",–,Uknown,Sverdlovsk,Unknown,Unknown,https://en.wikipedia.org/wiki/Southern_Mansi_language
653,sout2984,Southern Pomo,peq,language,North America,38.7643,-122.545,southern pomo,Southern Pomo,3,Critically endangered,Southern Pomo,"Pomoan
	\nWestern
		Southern
			Southern Pomo
				
	","Pomoan, \nWestern, Southern, Southern Pomo",peq,Uknown,Northern California,Unknown,Unknown,https://en.wikipedia.org/wiki/Southern_Pomo_language
654,sout2985,Southern Sierra Miwok,skd,language,North America,38.2363,-120.507,southern sierra miwok,Southern Sierra Miwok,3,Critically endangered,Southern Sierra Miwok,"Yok-Utian
	Utian
		Miwokan
			Eastern
				Sierra Miwok
					Southern Sierra Miwok
						
	","Yok-Utian, Utian, Miwokan, Eastern, Sierra Miwok, Southern Sierra Miwok",skd,3 ,"California, western slopes of Sierra Nevada",Unknown,Unknown,https://en.wikipedia.org/wiki/Southern_Sierra_Miwok
655,sout2674,South Saami,sma,language,Eurasia,62.8801,13.7006,south saami,South Saami,500,Severely endangered,Southern Sámi,"Uralic
	Sámi
		Western
			Southern Sámi
				
	","Uralic, Sámi, Western, Southern Sámi",sma,,"Norway, Sweden","Norway
Hattfjelldal
Røros
Snåsa
Røyrvik
",Sweden,https://en.wikipedia.org/wiki/Southern_S%C3%A1mi
656,sout2674,South Saami,sma,language,Eurasia,62.8801,13.7006,south saami,South Saami,500,Severely endangered,Southern Sámi,"['Uralic'
	'Sámi'
		'Western'
			'Southern Sámi']
				
	",,sma,(600 cited 1992)[1],"Norway, Sweden","Norway[2]
Hattfjelldal
Røros
Snåsa
Røyrvik
",Sweden[3],https://en.wikipedia.org/wiki/Southern_S%C3%A1mi
657,sowa1244,Sowa,sww,language,Papunesia,-15.82653,168.18653,sowa,Sowa,10,Critically endangered,Sowa,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					Central Vanuatu
						Sowa
							
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Sowa",sww,Uknown,Pentecost Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Sowa_language
658,soya1237,Soyaltepec Mazatec,vmp,language,North America,18.2868,-96.4946,soyaltepec mazatec,Soyaltepec Mazatec,27524,Vulnerable,Soyaltepec Mazatec,"Oto-Manguean
	Popolocan
		Mazatecan
			Lowland
				Valley
					Northern
						Soyaltepec Mazatec
							
	","Oto-Manguean, Popolocan, Mazatecan, Lowland, Valley, Northern, Soyaltepec Mazatec",vmp,"28,000 ",San Felipe Jalapa de Díaz,Unknown,Unknown,https://en.wikipedia.org/wiki/Soyaltepec_Mazatec_language
659,subt1250,Subtiaba,sut,language,North America,12.4667,-86.9166,subtiaba,Subtiaba,0,Extinct,Subtiaba,"Oto-Mangue
	Tlapanecan
		Subtiaba
			
	","Oto-Mangue, Tlapanecan, Subtiaba",sut,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Subtiaba_language
660,suma1269,Sumariup,siv,language,Papunesia,-4.73083,143.239,sumariup,Sumariup,65,Severely endangered,Sumariup,"Sepik
	Bahinemo
		Sumariup
			
	","Sepik, Bahinemo, Sumariup",siv,,East Sepik Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Sumariup_language
661,susu1251,Susuami,ssu,language,Papunesia,-7.19275,146.561,susuami,Susuami,10,Critically endangered,Susuami,"Trans–New Guinea
	Angan
		Northeast
			Susuami
				
	","Trans–New Guinea, Angan, Northeast, Susuami",ssu,10 ,"Upper Watut valley, Morobe Province",Unknown,Unknown,https://en.wikipedia.org/wiki/Susuami_language
662,susu1251,Susuami,ssu,language,Papunesia,-7.19275,146.561,susuami,Susuami,10,Critically endangered,Susuami,"['Trans–New Guinea'
	'Angan'
		'Northeast'
			'Susuami']
				
	",,ssu,10 (2000)[1],"Upper Watut valley, Morobe Province",,,https://en.wikipedia.org/wiki/Susuami_language
663,tago1246,Tagoi,tag,language,Africa,12.0346,30.9306,tagoi,Tagoi,13000,Severely endangered,Tagoi,"Niger–Congo
	\n
		Rashad
			Tagoi
				
	","Niger–Congo, \n, Rashad, Tagoi",tag,"27,000 ",Nuba Hills,Unknown,Unknown,https://en.wikipedia.org/wiki/Tagoi_language
664,taia1239,Taiap,gpn,language,Papunesia,-4.05047,144.506,taiap,Taiap,89,Severely endangered,Tayap,"Torricelli
	2
		\nSepik Coast
			Tayap–Marienberg
				Tayap
					
	","Torricelli, 2, \nSepik Coast, Tayap–Marienberg, Tayap",gpn,less than 50 ,"Gapun village, Marienberg Rural LLG, East Sepik Province",Unknown,Unknown,https://en.wikipedia.org/wiki/Tayap_language
665,taji1246,Tajio,tdj,language,Papunesia,-0.31553,120.01,tajio,Tajio,12000,Vulnerable,Tajio,"Austronesian
	Malayo-Polynesian
		Celebic
			Tomini–Tolitoli
				\xa0
					Tomini
						Tajio
							
	","Austronesian, Malayo-Polynesian, Celebic, Tomini–Tolitoli, \xa0, Tomini, Tajio",tdj,"12,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Tajio_language
666,tamb1253,Tambotalo,tls,language,Papunesia,-15.5004,167.139,tambotalo,Tambotalo,50,Severely endangered,Tambotalo,"Austronesian
	Malayo-Polynesian
		Oceanic
			Southern Oceanic
				North-Central Vanuatu
					North Vanuatu
						Espiritu Santo
							Tambotalo
								
	","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Espiritu Santo, Tambotalo",tls,,Espiritu Santo,Unknown,Unknown,https://en.wikipedia.org/wiki/Tambotalo_language
