Name in English,Number of speakers,Degree of endangerment,Wikipedia URL
Tambotalo,50,Severely endangered,https://en.wikipedia.org/wiki/Tambotalo_language
Tanacross,50,Critically endangered,https://en.wikipedia.org/wiki/Tanacross_language
Tanaina,50,Severely endangered,https://en.wikipedia.org/wiki/Tanaina
Tanimbili,50,Severely endangered,https://en.wikipedia.org/wiki/Tanimbili_language
Warumungu,50,Severely endangered,https://en.wikipedia.org/wiki/Warumungu
Zapotec of San Felipe Tejalapan,50,Critically endangered,https://en.wikipedia.org/wiki/Tejalapan_Zapotec
Tench,49,Critically endangered,https://en.wikipedia.org/wiki/Tench
Mudburra,48,Severely endangered,https://en.wikipedia.org/wiki/Mudburra
Nunggubuyu,44,Severely endangered,https://en.wikipedia.org/wiki/Nunggubuyu
Dumun,42,Critically endangered,https://en.wikipedia.org/wiki/Dumun
Kudu-Camo,42,Critically endangered,https://en.wikipedia.org/wiki/Kudu-Camo_language
Asumboa,40,Severely endangered,https://en.wikipedia.org/wiki/Asumbuo_language
Bunuba,40,Severely endangered,https://en.wikipedia.org/wiki/Bunuba
Chamacoco,40,Critically endangered,https://en.wikipedia.org/wiki/Chamacoco
Garrwa,40,Severely endangered,https://en.wikipedia.org/wiki/Garrwa
Gumbaynggirr,40,Critically endangered,https://en.wikipedia.org/wiki/Gumbaynggirr
Maremgi,40,Definitely endangered,https://en.wikipedia.org/wiki/Dineor_language
Mono (Western),40,Critically endangered,https://en.wikipedia.org/wiki/Mono_language
Southern Tutchone,40,Critically endangered,https://en.wikipedia.org/wiki/Southern_Tutchone
Tipai (United States of America),40,Severely endangered,https://en.wikipedia.org/wiki/Tipai_language
Tofa,40,Critically endangered,https://en.wikipedia.org/wiki/Tofa
Udege,40,Critically endangered,https://en.wikipedia.org/wiki/Udege
Yoki,40,Severely endangered,https://en.wikipedia.org/wiki/Yoki
Noy,36,Critically endangered,https://en.wikipedia.org/wiki/Noy
Chulym Turk,35,Critically endangered,https://en.wikipedia.org/wiki/Chulym_language
Kapori,35,Critically endangered,https://en.wikipedia.org/wiki/Kapori_language
Kaqchikel (Mexico),35,Critically endangered,https://en.wikipedia.org/wiki/Kaqchikel_language
Menominee,35,Critically endangered,https://en.wikipedia.org/wiki/Menominee
Quechua of Pacaraos,35,Critically endangered,https://en.wikipedia.org/wiki/Pacaraos_Quechua
Turaka,35,Critically endangered,https://en.wikipedia.org/wiki/Turaka_language
Barasana (Brazil),34,Severely endangered,https://en.wikipedia.org/wiki/Barasana_language
Bilakura,34,Critically endangered,https://en.wikipedia.org/wiki/Karian_language
Macuna (Brazil),32,Vulnerable,https://en.wikipedia.org/wiki/Macuna_language
Jarawa,31,Critically endangered,https://en.wikipedia.org/wiki/Jarawa
Kowaki,31,Critically endangered,https://en.wikipedia.org/wiki/Kowaki_language
Kri,31,Severely endangered,https://en.wikipedia.org/wiki/Kri
Mawak,31,Critically endangered,https://en.wikipedia.org/wiki/Mawak_language
Alabat Island Agta,30,Critically endangered,https://en.wikipedia.org/wiki/Inagta_Alabat_language
Amahai,30,Critically endangered,https://en.wikipedia.org/wiki/Amahai
Bardi,30,Severely endangered,https://en.wikipedia.org/wiki/Bardi
Cahuilla,30,Critically endangered,https://en.wikipedia.org/wiki/Cahuilla
Cambap,30,Critically endangered,https://en.wikipedia.org/wiki/Cambap_language
Carijona,30,Critically endangered,https://en.wikipedia.org/wiki/Carijona
Chintaw,30,Critically endangered,https://en.wikipedia.org/wiki/Chintaw_language
Comox/Sliammon,30,Critically endangered,https://en.wikipedia.org/wiki/Comox_language
Djeoromitxi,30,Severely endangered,https://en.wikipedia.org/wiki/Djeoromitx%C3%AD_language
Duriankere,30,Critically endangered,https://en.wikipedia.org/wiki/Duriankari_language
Goundo,30,Critically endangered,https://en.wikipedia.org/wiki/Goundo_language
Kawucha,30,Critically endangered,https://en.wikipedia.org/wiki/Kawucha_language
Kwerisa,30,Critically endangered,https://en.wikipedia.org/wiki/Kwerisa_language
Mono (Eastern),30,Critically endangered,https://en.wikipedia.org/wiki/Mono_language
Ngalkbun,30,Severely endangered,https://en.wikipedia.org/wiki/Dalabon_language
Punan Batu,30,Critically endangered,https://en.wikipedia.org/wiki/Punan_Batu_language
Rama,30,Critically endangered,https://en.wikipedia.org/wiki/Rama
Sia Pedee,30,Critically endangered,
Ske,30,Severely endangered,https://en.wikipedia.org/wiki/Ske
Valley Yokuts,30,Severely endangered,https://en.wikipedia.org/wiki/Valley_Yokuts
Warnman,30,Severely endangered,https://en.wikipedia.org/wiki/Warnman_language
Wik Ngencherr,30,Severely endangered,https://en.wikipedia.org/wiki/Wik_Ngathan_language
Wiradjuri,30,Critically endangered,https://en.wikipedia.org/wiki/Wiradjuri
Malinaltepec Tlapanec,29,Vulnerable,https://en.wikipedia.org/wiki/Tlapanec_language
Ahtna,25,Critically endangered,https://en.wikipedia.org/wiki/Ahtna
Bieria,25,Critically endangered,https://en.wikipedia.org/wiki/Bieria_language
Caddo,25,Critically endangered,https://en.wikipedia.org/wiki/Caddo
Columbian,25,Critically endangered,https://en.wikipedia.org/wiki/Columbian
Iquito,25,Critically endangered,https://en.wikipedia.org/wiki/Iquito_language
Kwazá,25,Critically endangered,https://en.wikipedia.org/wiki/Kwaza
Marrithiyel,25,Critically endangered,https://en.wikipedia.org/wiki/Marrithiyel
Massep,25,Critically endangered,https://en.wikipedia.org/wiki/Massep_language
Mor,25,Severely endangered,https://en.wikipedia.org/wiki/MOR
Pisamira,25,Critically endangered,https://en.wikipedia.org/wiki/Pisamira_language
Sakurabiat,25,Severely endangered,https://en.wikipedia.org/wiki/Sakurabiat_language
Surel,25,Critically endangered,https://en.wikipedia.org/wiki/Surel
Upper Kuskokwim,25,Critically endangered,https://en.wikipedia.org/wiki/Upper_Kuskokwim_people
Zumaya,25,Critically endangered,https://en.wikipedia.org/wiki/Zumaia
Kashaya,24,Critically endangered,https://en.wikipedia.org/wiki/Kashaya
Kavalan,24,Critically endangered,https://en.wikipedia.org/wiki/Kavalan
Wardaman,24,Severely endangered,https://en.wikipedia.org/wiki/Wardaman
Washo,24,Severely endangered,https://en.wikipedia.org/wiki/Washoe
Kuku Yalanji,23,Severely endangered,https://en.wikipedia.org/wiki/Kuku_Yalanji
Sām,23,Severely endangered,https://en.wikipedia.org/wiki/S%C4%81m
Southwestern Tlapanec,23,Vulnerable,https://en.wikipedia.org/wiki/Tlapanec_language
Alawa,22,Critically endangered,https://en.wikipedia.org/wiki/Alawa
Tobian,22,Critically endangered,https://en.wikipedia.org/wiki/Tobian_language
Bara (Brazil),21,Vulnerable,https://en.wikipedia.org/wiki/Bara_language
Ixcatec,21,Critically endangered,https://en.wikipedia.org/wiki/Ixcatec
Añu,20,Critically endangered,https://en.wikipedia.org/wiki/Tropaeolum_tuberosum
Barzani Jewish Neo-Aramaic (Israel),20,Critically endangered,https://en.wikipedia.org/wiki/Barzani_Jewish_Neo-Aramaic
Bom,20,Severely endangered,https://en.wikipedia.org/wiki/BOM
Bundjalung,20,Severely endangered,https://en.wikipedia.org/wiki/Bundjalung
Chung (Cambodia),20,Critically endangered,https://en.wikipedia.org/wiki/Chung_language
Dusner,20,Critically endangered,https://en.wikipedia.org/wiki/Dusner_language
Forest Enets,20,Critically endangered,https://en.wikipedia.org/wiki/Enets_language
Foya,20,Critically endangered,https://en.wikipedia.org/wiki/Foya
Hermit,20,Critically endangered,https://en.wikipedia.org/wiki/Hermit
Jawoyn,20,Severely endangered,https://en.wikipedia.org/wiki/Jawoyn
Kamasa,20,Critically endangered,https://en.wikipedia.org/wiki/Kamasa
Kanakanabu,20,Critically endangered,https://en.wikipedia.org/wiki/Kanakanavu_language
Kembra,20,Critically endangered,https://en.wikipedia.org/wiki/Kembra
Kilen,20,Critically endangered,https://en.wikipedia.org/wiki/Kilen
Kim,20,Critically endangered,https://en.wikipedia.org/wiki/Kim
Koko Bera,20,Severely endangered,https://en.wikipedia.org/wiki/Kokopera
Kulina Páno,20,Severely endangered,https://en.wikipedia.org/wiki/Kulina_language
Leco,20,Critically endangered,https://en.wikipedia.org/wiki/LECO_Corporation
Loun,20,Critically endangered,https://en.wikipedia.org/wiki/Loun
Mander,20,Critically endangered,https://en.wikipedia.org/wiki/Mander
Mangarla,20,Critically endangered,https://en.wikipedia.org/wiki/Mangarla
Maringarr,20,Critically endangered,https://en.wikipedia.org/wiki/Marringarr_language
Nataoran,20,Critically endangered,https://en.wikipedia.org/wiki/Amis_language
Nez Perce,20,Critically endangered,https://en.wikipedia.org/wiki/Nez_Perce
Nisvai,20,Critically endangered,https://en.wikipedia.org/wiki/Nisvai_language
Nyamal,20,Severely endangered,https://en.wikipedia.org/wiki/Nyamal
Nyikina,20,Severely endangered,https://en.wikipedia.org/wiki/Nyigina
Panamint,20,Critically endangered,https://en.wikipedia.org/wiki/Panamint
Pite Saami,20,Critically endangered,https://en.wikipedia.org/wiki/Pite_S%C3%A1mi
Qawasqar,20,Critically endangered,https://en.wikipedia.org/wiki/Kaw%C3%A9sqar
Red Gelao (Viet Nam),20,Critically endangered,https://en.wikipedia.org/wiki/Gelao_language
Somyev,20,Critically endangered,https://en.wikipedia.org/wiki/Somyev_language
Ume Saami,20,Critically endangered,https://en.wikipedia.org/wiki/Ume_S%C3%A1mi
Usku,20,Critically endangered,https://en.wikipedia.org/wiki/Usku_language
Vote,20,Critically endangered,https://en.wikipedia.org/wiki/Voting
Wajarri,20,Severely endangered,https://en.wikipedia.org/wiki/Wajarri
Wambaya,20,Critically endangered,https://en.wikipedia.org/wiki/Wambaya
Warekena (Brazil),20,Critically endangered,https://en.wikipedia.org/wiki/Warekena_language
White Gelao (Viet Nam),20,Severely endangered,https://en.wikipedia.org/wiki/Gelao_language
Mixtec of Tlaltempan,19,Definitely endangered,https://en.wikipedia.org/wiki/Chigmecatitl%C3%A1n_Mixtec
Uruak,19,Critically endangered,https://en.wikipedia.org/wiki/Uruak_language
Pacahuara,18,Critically endangered,https://en.wikipedia.org/wiki/Pacahuara
Ririo,18,Critically endangered,https://en.wikipedia.org/wiki/Ririo_language
Ava-Canoeiro,16,Critically endangered,https://en.wikipedia.org/wiki/Ava-Canoeiro_language
Chorotega,16,Critically endangered,https://en.wikipedia.org/wiki/Chorotega
Ainu (Hokkaido),15,Critically endangered,https://en.wikipedia.org/wiki/Ainu_language
Jaminjung,15,Severely endangered,https://en.wikipedia.org/wiki/Jamindjung
Mwesen,15,Critically endangered,https://en.wikipedia.org/wiki/Mwesen_language
Sechelt,15,Critically endangered,https://en.wikipedia.org/wiki/Sechelt
Tanana,15,Critically endangered,https://en.wikipedia.org/wiki/Tanana
Ingalik,14,Critically endangered,https://en.wikipedia.org/wiki/Deg_Xit%CA%BCan
Jingulu,14,Severely endangered,https://en.wikipedia.org/wiki/Jingulu
Zapotec of Mixtepe,14,Critically endangered,https://en.wikipedia.org/wiki/Mixtepec_Zapotec
Woria,13,Critically endangered,https://en.wikipedia.org/wiki/Woria_language
Aruá,12,Severely endangered,https://en.wikipedia.org/wiki/Aru%C3%A1_language
Han (United States of America),12,Critically endangered,https://en.wikipedia.org/wiki/Han_language
Hupa,12,Critically endangered,https://en.wikipedia.org/wiki/Hupa
Karuk,12,Severely endangered,https://en.wikipedia.org/wiki/Karuk
Makah,12,Critically endangered,https://en.wikipedia.org/wiki/Makah
Ngaatjatjara,12,Severely endangered,https://en.wikipedia.org/wiki/Ngaatjatjara_language
Ngaliwuru,12,Critically endangered,https://en.wikipedia.org/wiki/Ngaliwurru_people
Ofayé,12,Critically endangered,https://en.wikipedia.org/wiki/Ofay%C3%A9
Umpila,12,Severely endangered,https://en.wikipedia.org/wiki/Umpila
Yurok,12,Critically endangered,https://en.wikipedia.org/wiki/Yurok
Kinikinau,11,Critically endangered,https://en.wikipedia.org/wiki/Kinikinau_language
Wagiman,11,Severely endangered,https://en.wikipedia.org/wiki/Wagiman
Achumawi,10,Critically endangered,https://en.wikipedia.org/wiki/Achomawi
Arho,10,Critically endangered,https://en.wikipedia.org/wiki/Arho_language
Arikara,10,Critically endangered,https://en.wikipedia.org/wiki/Arikara
Ayizi,10,Critically endangered,https://en.wikipedia.org/wiki/Gepo_language
Bangsa,10,Critically endangered,https://en.wikipedia.org/wiki/Ch%27orti%27_language
Ch'orti' (Honduras),10,Critically endangered,https://en.wikipedia.org/wiki/Ch%27orti%27_language
Chung (Thailand),10,Critically endangered,https://en.wikipedia.org/wiki/Chung_language
Copper Island Aleut,10,Critically endangered,https://en.wikipedia.org/wiki/Mednyj_Aleut_language
Gros Ventre,10,Critically endangered,https://en.wikipedia.org/wiki/Gros_Ventre
Gweno,10,Critically endangered,https://en.wikipedia.org/wiki/Gweno_language
Hoti,10,Critically endangered,https://en.wikipedia.org/wiki/Hoti
Hulung,10,Critically endangered,https://en.wikipedia.org/wiki/Hulung_language
Ibu,10,Critically endangered,https://en.wikipedia.org/wiki/IBU
Iranxe,10,Critically endangered,https://en.wikipedia.org/wiki/Irantxe_language
Kamarian,10,Critically endangered,https://en.wikipedia.org/wiki/Kamarian_language
Karajarri,10,Critically endangered,https://en.wikipedia.org/wiki/Karajarri
Karipuna,10,Definitely endangered,https://en.wikipedia.org/wiki/Karipuna_language
Katawixi,10,Critically endangered,https://en.wikipedia.org/wiki/Katawixi_language
Kawaiisu,10,Critically endangered,https://en.wikipedia.org/wiki/Kawaiisu
Khövsgöl Uryangkhay,10,Critically endangered,
Krenak,10,Critically endangered,https://en.wikipedia.org/wiki/Aimor%C3%A9
Kurrama,10,Critically endangered,https://en.wikipedia.org/wiki/Kurrama_people
Lardil,10,Critically endangered,https://en.wikipedia.org/wiki/Lardil
Lom,10,Critically endangered,https://en.wikipedia.org/wiki/Lom
Lorediakarkar,10,Critically endangered,https://en.wikipedia.org/wiki/Nethalp_language
Madngele,10,Critically endangered,https://en.wikipedia.org/wiki/Matngala_language
Malak Malak,10,Critically endangered,https://en.wikipedia.org/wiki/Mulluk-Mulluk
Manchu (Amur),10,Critically endangered,https://en.wikipedia.org/wiki/Manchu_language
Manchu (Nonni),10,Critically endangered,https://en.wikipedia.org/wiki/Manchu_language
Mandan,10,Critically endangered,https://en.wikipedia.org/wiki/Mandan
Marrisyefin,10,Critically endangered,https://en.wikipedia.org/wiki/Marrisyefin_language
Massalat,10,Critically endangered,https://en.wikipedia.org/wiki/Masalit_language
Matanvat,10,Critically endangered,https://en.wikipedia.org/wiki/Matanvat_language
Matipu,10,Critically endangered,https://en.wikipedia.org/wiki/Matipu
Mawayana (Brazil),10,Critically endangered,https://en.wikipedia.org/wiki/Mawayana_language
Munsee (Canada),10,Critically endangered,https://en.wikipedia.org/wiki/Munsee_language
Naati,10,Critically endangered,https://en.wikipedia.org/wiki/Naati_language
Ngardi,10,Critically endangered,https://en.wikipedia.org/wiki/Ngardi
Ngbinda,10,Critically endangered,https://en.wikipedia.org/wiki/Ngbinda_language
Northern Paiute (Idaho),10,Critically endangered,https://en.wikipedia.org/wiki/Northern_Paiute_language
Nusa Laut,10,Critically endangered,https://en.wikipedia.org/wiki/Nusa_Laut
Oneida (Wisconsin),10,Critically endangered,https://en.wikipedia.org/wiki/Oneida_language
Onondaga (New York),10,Critically endangered,https://en.wikipedia.org/wiki/Onondaga_language
Osage,10,Critically endangered,https://en.wikipedia.org/wiki/Osage
Parintintin,10,Critically endangered,https://en.wikipedia.org/wiki/Parintint%C3%ADn
Pawnee,10,Critically endangered,https://en.wikipedia.org/wiki/Pawnee
Puari,10,Critically endangered,https://en.wikipedia.org/wiki/Puari_language
Rembarrnga,10,Critically endangered,https://en.wikipedia.org/wiki/Rembarrnga
Sene,10,Critically endangered,https://en.wikipedia.org/wiki/Sene
Sowa,10,Critically endangered,https://en.wikipedia.org/wiki/Sowa
Susuami,10,Critically endangered,https://en.wikipedia.org/wiki/Susuami_language
Taap,10,Critically endangered,https://en.wikipedia.org/wiki/Taap_language
Tape,10,Critically endangered,https://en.wikipedia.org/wiki/Tape
Ter Saami,10,Critically endangered,https://en.wikipedia.org/wiki/Ter_S%C3%A1mi
Thao,10,Critically endangered,https://en.wikipedia.org/wiki/Thao
Tule-Kaweah Yokuts,10,Critically endangered,https://en.wikipedia.org/wiki/Tule-Kaweah_Yokuts
Tundra Enets,10,Critically endangered,https://en.wikipedia.org/wiki/Enets_language
Wichita,10,Critically endangered,https://en.wikipedia.org/wiki/Wichita
Xambioá,10,Critically endangered,https://en.wikipedia.org/wiki/Xambio%C3%A1
Yawalapiti,10,Critically endangered,https://en.wikipedia.org/wiki/Yawalapiti
Yiiji,10,Critically endangered,https://en.wikipedia.org/wiki/Yeidji
Arára Shawãdáwa,9,Critically endangered,https://en.wikipedia.org/wiki/Ar%C3%A1ra_language
Kuuku Ya'u,9,Critically endangered,https://en.wikipedia.org/wiki/Pakadji
Ngandi,9,Critically endangered,https://en.wikipedia.org/wiki/Ngandi
Ngarluma,9,Critically endangered,https://en.wikipedia.org/wiki/Ngarluma
Zaparo,9,Critically endangered,https://en.wikipedia.org/wiki/Zapara
Ongota,8,Critically endangered,https://en.wikipedia.org/wiki/Ongota_language
Ajuru,8,Severely endangered,https://en.wikipedia.org/wiki/Nnaemeka_Ajuru
Araki,8,Critically endangered,https://en.wikipedia.org/wiki/Araki
Ayapanec,8,Critically endangered,https://en.wikipedia.org/wiki/Ayapa_Zoque
Busuu,8,Critically endangered,https://en.wikipedia.org/wiki/Busuu
Chamicuro,8,Critically endangered,https://en.wikipedia.org/wiki/Chamicuro_language
Dumi,8,Critically endangered,https://en.wikipedia.org/wiki/Dumi
Kayardild,8,Critically endangered,https://en.wikipedia.org/wiki/Kayardild_language
Munichi,8,Critically endangered,https://en.wikipedia.org/wiki/Munichi_language
N|uu,8,Critically endangered,https://en.wikipedia.org/wiki/N%C7%81ng_language
Xetá,8,Critically endangered,https://en.wikipedia.org/wiki/Xeta_language
Kiksht,7,Critically endangered,https://en.wikipedia.org/wiki/Upper_Chinook_language
Makolkol,7,Critically endangered,https://en.wikipedia.org/wiki/Makolkol_language
Akuntsu,6,Critically endangered,https://en.wikipedia.org/wiki/Akuntsu
Anambé,6,Critically endangered,https://en.wikipedia.org/wiki/Anambe
Arabana,6,Critically endangered,https://en.wikipedia.org/wiki/Arabana_people
Ipai,6,Critically endangered,https://en.wikipedia.org/wiki/Kumeyaay
Karaim (Western Ukraine),6,Critically endangered,https://en.wikipedia.org/wiki/Karaim_language
Kings River Yokuts,6,Critically endangered,https://en.wikipedia.org/wiki/Kings_River_Yokuts
Korana,6,Critically endangered,https://en.wikipedia.org/wiki/Korana
Mangarrayi,6,Critically endangered,https://en.wikipedia.org/wiki/Mangarayi
Northern Sierra Miwok,6,Critically endangered,https://en.wikipedia.org/wiki/Northern_Sierra_Miwok
Abaga,5,Critically endangered,https://en.wikipedia.org/wiki/Abaga
"Aleut (Western, Commander Islands)",5,Critically endangered,https://en.wikipedia.org/wiki/Aleut_language
Aqaw Gelao,5,Critically endangered,https://en.wikipedia.org/wiki/Gelao_language
Aveteian,5,Critically endangered,https://en.wikipedia.org/wiki/Central_Selkup_language
Central Selkup,5,Critically endangered,https://en.wikipedia.org/wiki/Central_Selkup_language
Cocama-Cocamilla (Brazil),5,Critically endangered,https://en.wikipedia.org/wiki/Cocama_language
Dyirbal,5,Critically endangered,https://en.wikipedia.org/wiki/Dyirbal
Gamilaraay,5,Critically endangered,https://en.wikipedia.org/wiki/Gamilaraay
Great andamanese,5,Critically endangered,https://en.wikipedia.org/wiki/Great_Andamanese_languages
Guató,5,Critically endangered,https://en.wikipedia.org/wiki/Guat%C3%B3
Holikachuk,5,Critically endangered,https://en.wikipedia.org/wiki/Holikachuk
Iduh (Viet Nam),5,Critically endangered,https://en.wikipedia.org/wiki/Iduh_language
Isarog Agta,5,Critically endangered,https://en.wikipedia.org/wiki/Inagta_Partido_language
Itonama,5,Critically endangered,https://en.wikipedia.org/wiki/Itonama_language
Juma,5,Critically endangered,https://en.wikipedia.org/wiki/Juma
Kalispel,5,Critically endangered,https://en.wikipedia.org/wiki/Pend_d%27Oreilles
Kanoê,5,Critically endangered,https://en.wikipedia.org/wiki/Kano%C3%AA
Liki,5,Critically endangered,"https://en.wikipedia.org/wiki/Liski,_Iran"
Luiseño,5,Critically endangered,https://en.wikipedia.org/wiki/Luise%C3%B1o
Lushootseed,5,Critically endangered,https://en.wikipedia.org/wiki/Lushootseed
Manchurian Kirghiz,5,Critically endangered,https://en.wikipedia.org/wiki/Fuyu_Kyrgyz
Mansim,5,Critically endangered,https://en.wikipedia.org/wiki/Mansim_language
Naman,5,Critically endangered,https://en.wikipedia.org/wiki/Naman
Nasarian,5,Critically endangered,https://en.wikipedia.org/wiki/Nasarian_language
Navwien,5,Critically endangered,https://en.wikipedia.org/wiki/Navwien_language
Ndai,5,Critically endangered,https://en.wikipedia.org/wiki/Ndai
Ngalakan,5,Critically endangered,https://en.wikipedia.org/wiki/Ngalakgan
Nivat,5,Critically endangered,https://en.wikipedia.org/wiki/Nivat_language
Niviar,5,Critically endangered,https://en.wikipedia.org/wiki/Nivat_language
Olrat,5,Critically endangered,https://en.wikipedia.org/wiki/Olrat_language
Oro Win,5,Critically endangered,https://en.wikipedia.org/wiki/Oro_Win_language
